,user_id,gender,state,age,date_joined,no_of_dependents,marital_status,income,product_id,product_name,aisle_id,department_id,prices,order_id,order_number,orders_day_of_week,order_hour_of_day,days_since_prior_order,add_to_cart_order,reordered,_merge,price_range_loc,busiest_day,busiest_days,busiest_periods,max_order,loyalty_flag,mean_price,spending_flag,median_prior_days,order_frequency,total_orders,activity_flag
7349559,10015,Male,Louisiana,58,9/25/2017,1,married,119655,20955,Cereal,121,14,10.0,174024,1,1,23,,1,0,both,Mid-range product,Regularly busy,Busiest days,Average orders,3,New customer,9.266666666666667,Low Spender,30.0,Non-frequent customer,3,Low Activity
7461305,132757,Male,Arkansas,28,9/28/2017,3,married,72480,4210,Whole Milk,84,16,13.5,2798864,1,6,22,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,13.5,High Spender,12.5,Regular customer,3,Low Activity
7461306,132757,Male,Arkansas,28,9/28/2017,3,married,72480,4210,Whole Milk,84,16,13.5,3089591,2,6,12,7.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,13.5,High Spender,12.5,Regular customer,3,Low Activity
7461307,132757,Male,Arkansas,28,9/28/2017,3,married,72480,4210,Whole Milk,84,16,13.5,3228861,3,3,18,18.0,1,1,both,Mid-range product,Regularly busy,Least busy days,Average orders,3,New customer,13.5,High Spender,12.5,Regular customer,3,Low Activity
7539493,71188,Male,Tennessee,60,10/1/2017,0,divorced/widowed,43504,19660,Spring Water,115,7,2.0,2337914,1,3,10,,1,0,both,Low-range product,Regularly busy,Least busy days,Most orders,3,New customer,2.0,Low Spender,17.0,Regular customer,3,Low Activity
7539494,71188,Male,Tennessee,60,10/1/2017,0,divorced/widowed,43504,19660,Spring Water,115,7,2.0,2476290,2,2,10,20.0,1,1,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,2.0,Low Spender,17.0,Regular customer,3,Low Activity
7539495,71188,Male,Tennessee,60,10/1/2017,0,divorced/widowed,43504,19660,Spring Water,115,7,2.0,1799425,3,2,18,14.0,1,1,both,Low-range product,Regularly busy,Regularly busy,Average orders,3,New customer,2.0,Low Spender,17.0,Regular customer,3,Low Activity
7570020,14405,Male,Nevada,42,10/2/2017,3,married,98043,21386,Smartwater,115,7,11.0,392878,2,0,21,30.0,1,0,both,Mid-range product,Busiest day,Busiest days,Average orders,3,New customer,8.666666666666666,Low Spender,30.0,Non-frequent customer,3,Low Activity
7570021,14405,Male,Nevada,42,10/2/2017,3,married,98043,21386,Smartwater,115,7,11.0,139504,3,4,10,30.0,1,1,both,Mid-range product,Least busy,Least busy days,Most orders,3,New customer,8.666666666666666,Low Spender,30.0,Non-frequent customer,3,Low Activity
7570022,14405,Male,Nevada,42,10/2/2017,3,married,98043,33198,Sparkling Natural Mineral Water,115,7,4.0,3180129,1,4,14,,1,0,both,Low-range product,Least busy,Least busy days,Most orders,3,New customer,8.666666666666666,Low Spender,30.0,Non-frequent customer,3,Low Activity
7620532,148034,Male,Oregon,54,10/4/2017,0,single,95059,1390,Sweeper Floor Mop Starter Kit,114,17,12.5,2139716,2,1,8,22.0,1,0,both,Mid-range product,Regularly busy,Busiest days,Average orders,3,New customer,10.675,High Spender,13.0,Regular customer,4,Low Activity
7620533,148034,Male,Oregon,54,10/4/2017,0,single,95059,5019,Nourish & Moisturize Shampoo,22,11,11.3,394382,1,0,15,,1,0,both,Mid-range product,Busiest day,Busiest days,Most orders,3,New customer,10.675,High Spender,13.0,Regular customer,4,Low Activity
7620534,148034,Male,Oregon,54,10/4/2017,0,single,95059,23425,Nourish+ Moisturize Conditioner,22,11,9.7,394382,1,0,15,,2,0,both,Mid-range product,Busiest day,Busiest days,Most orders,3,New customer,10.675,High Spender,13.0,Regular customer,4,Low Activity
7620535,148034,Male,Oregon,54,10/4/2017,0,single,95059,29659,Early Result Pregnancy Test,6,2,9.2,531005,3,5,14,4.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,10.675,High Spender,13.0,Regular customer,4,Low Activity
7651481,861,Female,Utah,29,10/5/2017,0,single,33246,21137,Organic Strawberries,24,4,7.3,3411385,2,0,21,12.0,2,0,both,Mid-range product,Busiest day,Busiest days,Average orders,3,New customer,5.15,Low Spender,12.0,Regular customer,4,Low Activity
7651482,861,Female,Utah,29,10/5/2017,0,single,33246,30946,Organic Pitted Dates,117,19,3.0,2143352,3,4,21,30.0,1,0,both,Low-range product,Least busy,Least busy days,Average orders,3,New customer,5.15,Low Spender,12.0,Regular customer,4,Low Activity
7651483,861,Female,Utah,29,10/5/2017,0,single,33246,34551,Organic Cane Sugar,17,13,7.4,3411385,2,0,21,12.0,1,0,both,Mid-range product,Busiest day,Busiest days,Average orders,3,New customer,5.15,Low Spender,12.0,Regular customer,4,Low Activity
7651484,861,Female,Utah,29,10/5/2017,0,single,33246,47482,Ice Cream Variety Pack,37,1,2.9,3374905,1,2,11,,1,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,5.15,Low Spender,12.0,Regular customer,4,Low Activity
7652922,126049,Female,North Carolina,69,10/6/2017,0,divorced/widowed,79706,196,Soda,77,7,9.0,1610923,1,2,13,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,7.050000000000001,Low Spender,13.0,Regular customer,4,Low Activity
7652923,126049,Female,North Carolina,69,10/6/2017,0,divorced/widowed,79706,22802,Mineral Water,115,7,2.5,1384947,3,0,21,13.0,1,0,both,Low-range product,Busiest day,Busiest days,Average orders,3,New customer,7.050000000000001,Low Spender,13.0,Regular customer,4,Low Activity
7652924,126049,Female,North Carolina,69,10/6/2017,0,divorced/widowed,79706,39275,Organic Blueberries,123,4,8.3,2743396,2,1,15,20.0,1,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,7.050000000000001,Low Spender,13.0,Regular customer,4,Low Activity
7652925,126049,Female,North Carolina,69,10/6/2017,0,divorced/widowed,79706,43136,Organic Southwest Salad,1,20,8.4,1384947,3,0,21,13.0,2,0,both,Mid-range product,Busiest day,Busiest days,Average orders,3,New customer,7.050000000000001,Low Spender,13.0,Regular customer,4,Low Activity
7702888,118363,Male,Tennessee,75,10/7/2017,0,divorced/widowed,32908,19966,Spicy Shrimp Avocado Roll,13,20,10.0,176937,1,1,13,,1,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,6.933333333333334,Low Spender,30.0,Non-frequent customer,3,Low Activity
7702889,118363,Male,Tennessee,75,10/7/2017,0,divorced/widowed,32908,21108,Cherry Vanilla Creme Soda,77,7,5.4,1192976,2,3,12,30.0,1,0,both,Mid-range product,Regularly busy,Least busy days,Most orders,3,New customer,6.933333333333334,Low Spender,30.0,Non-frequent customer,3,Low Activity
7702890,118363,Male,Tennessee,75,10/7/2017,0,divorced/widowed,32908,21108,Cherry Vanilla Creme Soda,77,7,5.4,12688,3,2,11,30.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,6.933333333333334,Low Spender,30.0,Non-frequent customer,3,Low Activity
7725562,177621,Female,Pennsylvania,77,10/8/2017,1,married,46822,43154,Sparkling Mineral Water,115,7,6.2,3304671,1,3,19,,1,0,both,Mid-range product,Regularly busy,Least busy days,Average orders,4,New customer,6.2,Low Spender,27.0,Non-frequent customer,4,Low Activity
7725563,177621,Female,Pennsylvania,77,10/8/2017,1,married,46822,43154,Sparkling Mineral Water,115,7,6.2,196377,2,5,11,16.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Most orders,4,New customer,6.2,Low Spender,27.0,Non-frequent customer,4,Low Activity
7725564,177621,Female,Pennsylvania,77,10/8/2017,1,married,46822,43154,Sparkling Mineral Water,115,7,6.2,2209461,3,2,18,30.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Average orders,4,New customer,6.2,Low Spender,27.0,Non-frequent customer,4,Low Activity
7725565,177621,Female,Pennsylvania,77,10/8/2017,1,married,46822,43154,Sparkling Mineral Water,115,7,6.2,3063285,4,1,5,27.0,1,1,both,Mid-range product,Regularly busy,Busiest days,Fewest orders,4,New customer,6.2,Low Spender,27.0,Non-frequent customer,4,Low Activity
7813561,29948,Female,Georgia,71,10/11/2017,1,married,112069,14715,Coconut Water,98,7,4.0,2304818,1,3,19,,1,0,both,Low-range product,Regularly busy,Least busy days,Average orders,3,New customer,8.6,Low Spender,28.5,Non-frequent customer,3,Low Activity
7813562,29948,Female,Georgia,71,10/11/2017,1,married,112069,32079,Shredded Parmigiano Reggiano,21,16,10.9,124539,2,2,11,27.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,8.6,Low Spender,28.5,Non-frequent customer,3,Low Activity
7813563,29948,Female,Georgia,71,10/11/2017,1,married,112069,32079,Shredded Parmigiano Reggiano,21,16,10.9,2760717,3,2,23,30.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,8.6,Low Spender,28.5,Non-frequent customer,3,Low Activity
7841965,10809,Male,Washington,62,10/12/2017,1,married,148194,22046,Frozen Whole Strawberries,116,1,14.0,3353772,1,5,13,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,7.975,Low Spender,15.5,Regular customer,4,Low Activity
7841966,10809,Male,Washington,62,10/12/2017,1,married,148194,22046,Frozen Whole Strawberries,116,1,14.0,234924,3,1,7,25.0,1,1,both,Mid-range product,Regularly busy,Busiest days,Average orders,3,New customer,7.975,Low Spender,15.5,Regular customer,4,Low Activity
7841967,10809,Male,Washington,62,10/12/2017,1,married,148194,37710,Trail Mix,125,19,2.1,1157528,2,4,17,6.0,1,0,both,Low-range product,Least busy,Least busy days,Average orders,3,New customer,7.975,Low Spender,15.5,Regular customer,4,Low Activity
7841968,10809,Male,Washington,62,10/12/2017,1,married,148194,46802,Pineapple Chunks,116,1,1.8,3353772,1,5,13,,2,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,7.975,Low Spender,15.5,Regular customer,4,Low Activity
7842010,173880,Female,Montana,74,10/12/2017,3,married,152429,8195,Paper Towels,54,17,5.9,2904567,1,5,17,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,9.5,Low Spender,30.0,Non-frequent customer,4,Low Activity
7842011,173880,Female,Montana,74,10/12/2017,3,married,152429,15680,Red Plastic Cups,111,17,12.1,450712,2,5,8,30.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,9.5,Low Spender,30.0,Non-frequent customer,4,Low Activity
7842012,173880,Female,Montana,74,10/12/2017,3,married,152429,31860,Foil Sheets,85,17,11.7,1115666,3,6,12,30.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,9.5,Low Spender,30.0,Non-frequent customer,4,Low Activity
7842013,173880,Female,Montana,74,10/12/2017,3,married,152429,48193,Ground Saigon Cinnamon,104,13,8.3,2904567,1,5,17,,2,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,9.5,Low Spender,30.0,Non-frequent customer,4,Low Activity
7892651,154527,Female,Washington,24,10/14/2017,1,married,75284,10441,Dry Roasted Almonds,117,19,3.0,3391161,1,1,8,,1,0,both,Low-range product,Regularly busy,Busiest days,Average orders,3,New customer,7.6000000000000005,Low Spender,30.0,Non-frequent customer,3,Low Activity
7892652,154527,Female,Washington,24,10/14/2017,1,married,75284,32303,Red Seedless Grapes,24,4,8.5,3335610,3,3,9,30.0,1,0,both,Mid-range product,Regularly busy,Least busy days,Most orders,3,New customer,7.6000000000000005,Low Spender,30.0,Non-frequent customer,3,Low Activity
7892653,154527,Female,Washington,24,10/14/2017,1,married,75284,35269,Vegetable Tray With Low Fat Dressing,32,4,11.3,1669429,2,3,10,30.0,1,0,both,Mid-range product,Regularly busy,Least busy days,Most orders,3,New customer,7.6000000000000005,Low Spender,30.0,Non-frequent customer,3,Low Activity
8095256,19072,Female,West Virginia,65,10/21/2017,2,married,127038,33000,Pure Irish Butter,36,16,12.2,1491075,1,2,18,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,12.199999999999998,High Spender,12.0,Regular customer,3,Low Activity
8095257,19072,Female,West Virginia,65,10/21/2017,2,married,127038,33000,Pure Irish Butter,36,16,12.2,632643,2,5,16,17.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,12.199999999999998,High Spender,12.0,Regular customer,3,Low Activity
8095258,19072,Female,West Virginia,65,10/21/2017,2,married,127038,33000,Pure Irish Butter,36,16,12.2,710029,3,5,15,7.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,12.199999999999998,High Spender,12.0,Regular customer,3,Low Activity
8120415,135195,Male,Utah,76,10/22/2017,0,divorced/widowed,78932,3480,Organic Sweet Corn,116,1,7.5,2569689,3,2,15,30.0,2,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,8.05,Low Spender,30.0,Non-frequent customer,4,Low Activity
8120416,135195,Male,Utah,76,10/22/2017,0,divorced/widowed,78932,6901,Raisin Bran,121,14,2.9,2569689,3,2,15,30.0,1,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,8.05,Low Spender,30.0,Non-frequent customer,4,Low Activity
8120417,135195,Male,Utah,76,10/22/2017,0,divorced/widowed,78932,34050,Orange Juice,31,7,10.9,2563732,1,0,10,,1,0,both,Mid-range product,Busiest day,Busiest days,Most orders,3,New customer,8.05,Low Spender,30.0,Non-frequent customer,4,Low Activity
8120418,135195,Male,Utah,76,10/22/2017,0,divorced/widowed,78932,34050,Orange Juice,31,7,10.9,2680845,2,2,9,30.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,8.05,Low Spender,30.0,Non-frequent customer,4,Low Activity
8256479,32907,Female,Hawaii,39,10/28/2017,2,married,96510,10602,Brioche Hamburger Buns,43,3,6.6,1536069,1,0,10,,1,0,both,Mid-range product,Busiest day,Busiest days,Most orders,4,New customer,8.4,Low Spender,30.0,Non-frequent customer,4,Low Activity
8256480,32907,Female,Hawaii,39,10/28/2017,2,married,96510,13176,Bag of Organic Bananas,24,4,10.3,1242590,3,0,10,30.0,1,0,both,Mid-range product,Busiest day,Busiest days,Most orders,4,New customer,8.4,Low Spender,30.0,Non-frequent customer,4,Low Activity
8256481,32907,Female,Hawaii,39,10/28/2017,2,married,96510,32689,Romaine Hearts,123,4,2.9,1832496,4,0,10,30.0,1,0,both,Low-range product,Busiest day,Busiest days,Most orders,4,New customer,8.4,Low Spender,30.0,Non-frequent customer,4,Low Activity
8256482,32907,Female,Hawaii,39,10/28/2017,2,married,96510,36839,Pure Cane Granulated Sugar,17,13,13.8,3041828,2,1,13,15.0,1,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,4,New customer,8.4,Low Spender,30.0,Non-frequent customer,4,Low Activity
8277198,74441,Female,Oregon,41,10/28/2017,2,married,134833,21903,Organic Baby Spinach,123,4,8.2,2875574,1,2,17,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,9.85,Low Spender,10.0,Frequent customer,4,Low Activity
8277199,74441,Female,Oregon,41,10/28/2017,2,married,134833,21903,Organic Baby Spinach,123,4,8.2,2695797,2,4,15,9.0,1,1,both,Mid-range product,Least busy,Least busy days,Most orders,3,New customer,9.85,Low Spender,10.0,Frequent customer,4,Low Activity
8277200,74441,Female,Oregon,41,10/28/2017,2,married,134833,21903,Organic Baby Spinach,123,4,8.2,1189886,3,0,13,10.0,2,1,both,Mid-range product,Busiest day,Busiest days,Most orders,3,New customer,9.85,Low Spender,10.0,Frequent customer,4,Low Activity
8277201,74441,Female,Oregon,41,10/28/2017,2,married,134833,35866,Mediterranean Sea Salt Grinder,104,13,14.8,1189886,3,0,13,10.0,1,0,both,Mid-range product,Busiest day,Busiest days,Most orders,3,New customer,9.85,Low Spender,10.0,Frequent customer,4,Low Activity
8277227,6848,Male,Illinois,23,10/28/2017,1,married,58883,500,Non-Scratch Scrub Sponges,114,17,4.2,2719276,1,5,12,,1,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,7.55,Low Spender,30.0,Non-frequent customer,4,Low Activity
8277228,6848,Male,Illinois,23,10/28/2017,1,married,58883,18023,Organic Coconut Water,115,7,12.1,1191322,3,5,17,30.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,7.55,Low Spender,30.0,Non-frequent customer,4,Low Activity
8277229,6848,Male,Illinois,23,10/28/2017,1,married,58883,21137,Organic Strawberries,24,4,7.3,1191322,3,5,17,30.0,2,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,7.55,Low Spender,30.0,Non-frequent customer,4,Low Activity
8277230,6848,Male,Illinois,23,10/28/2017,1,married,58883,42500,Orange & Lemon Flavor Variety Pack Sparkling Fruit Beverage,77,7,6.6,1169179,2,5,12,28.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,7.55,Low Spender,30.0,Non-frequent customer,4,Low Activity
8306321,63774,Female,New Hampshire,77,10/29/2017,3,married,56677,32689,Romaine Hearts,123,4,2.9,945851,1,6,10,,1,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,2.9,Low Spender,30.0,Non-frequent customer,3,Low Activity
8306322,63774,Female,New Hampshire,77,10/29/2017,3,married,56677,32689,Romaine Hearts,123,4,2.9,707184,2,0,9,30.0,1,1,both,Low-range product,Busiest day,Busiest days,Most orders,3,New customer,2.9,Low Spender,30.0,Non-frequent customer,3,Low Activity
8306323,63774,Female,New Hampshire,77,10/29/2017,3,married,56677,32689,Romaine Hearts,123,4,2.9,2304223,3,0,12,30.0,1,1,both,Low-range product,Busiest day,Busiest days,Most orders,3,New customer,2.9,Low Spender,30.0,Non-frequent customer,3,Low Activity
8330256,72426,Female,Colorado,59,10/30/2017,0,single,141642,12544,Mezze Penne Pasta,131,9,7.9,2001788,3,3,13,30.0,1,0,both,Mid-range product,Regularly busy,Least busy days,Most orders,3,New customer,11.1,High Spender,30.0,Non-frequent customer,3,Low Activity
8330257,72426,Female,Colorado,59,10/30/2017,0,single,141642,29745,Rich & Sassy Bbq Sauce,5,13,13.3,2840487,2,1,20,30.0,1,0,both,Mid-range product,Regularly busy,Busiest days,Average orders,3,New customer,11.1,High Spender,30.0,Non-frequent customer,3,Low Activity
8330258,72426,Female,Colorado,59,10/30/2017,0,single,141642,47050,Cocoa Krispies Cereal,121,14,12.1,443099,1,4,9,,1,0,both,Mid-range product,Least busy,Least busy days,Most orders,3,New customer,11.1,High Spender,30.0,Non-frequent customer,3,Low Activity
8330259,178626,Male,New Hampshire,46,10/30/2017,2,married,97841,22306,White Sparkling Sugar Sprinkles,97,13,13.3,2817870,1,5,10,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,4,New customer,10.600000000000001,High Spender,30.0,Non-frequent customer,4,Low Activity
8330260,178626,Male,New Hampshire,46,10/30/2017,2,married,97841,22306,White Sparkling Sugar Sprinkles,97,13,13.3,2125393,3,4,10,30.0,1,1,both,Mid-range product,Least busy,Least busy days,Most orders,4,New customer,10.600000000000001,High Spender,30.0,Non-frequent customer,4,Low Activity
8330261,178626,Male,New Hampshire,46,10/30/2017,2,married,97841,22306,White Sparkling Sugar Sprinkles,97,13,13.3,3141179,4,0,8,3.0,1,1,both,Mid-range product,Busiest day,Busiest days,Average orders,4,New customer,10.600000000000001,High Spender,30.0,Non-frequent customer,4,Low Activity
8330262,178626,Male,New Hampshire,46,10/30/2017,2,married,97841,28307,Soft Taco Whole Wheat Tortillas,128,3,2.5,380706,2,2,18,30.0,1,0,both,Low-range product,Regularly busy,Regularly busy,Average orders,4,New customer,10.600000000000001,High Spender,30.0,Non-frequent customer,4,Low Activity
